types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Astounded_(Bran_Van_3000_song),Astounded,5,10,0.5011220599934118,0.6400000000000012,1,16,== History == | === 2000–2001: Discosis ===
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/Astounded_(Bran_Van_3000_song),Astounded,5,10,0.5011220599934118,0.6400000000000012,1,16,== History == | === 2000–2001: Discosis ===
http://dbpedia.org/class/yago/Medium106254669,http://dbpedia.org/resource/Astounded_(Bran_Van_3000_song),Astounded,5,10,0.5011220599934118,0.6400000000000012,1,16,== History == | === 2000–2001: Discosis ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Astounded_(Bran_Van_3000_song),Astounded,5,10,0.5011220599934118,0.6400000000000012,1,16,== History == | === 2000–2001: Discosis ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Astounded_(Bran_Van_3000_song),Astounded,5,10,0.5011220599934118,0.6400000000000012,1,16,== History == | === 2000–2001: Discosis ===
http://dbpedia.org/ontology/Single,http://dbpedia.org/resource/Astounded_(Bran_Van_3000_song),Astounded,5,10,0.5011220599934118,0.6400000000000012,1,16,== History == | === 2000–2001: Discosis ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Astounded_(Bran_Van_3000_song),Astounded,5,10,0.5011220599934118,0.6400000000000012,1,16,== History == | === 2000–2001: Discosis ===
http://dbpedia.org/class/yago/Wikicat2001Singles,http://dbpedia.org/resource/Astounded_(Bran_Van_3000_song),Astounded,5,10,0.5011220599934118,0.6400000000000012,1,16,== History == | === 2000–2001: Discosis ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Astounded_(Bran_Van_3000_song),Astounded,5,10,0.5011220599934118,0.6400000000000012,1,16,== History == | === 2000–2001: Discosis ===
