types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Freedom_of_speech,expression,5991,109,0.8340335119836727,0.1979161501649969,13,43,== Social and political activism == | === Free speech ===
http://dbpedia.org/ontology/River,http://dbpedia.org/resource/Freedom_of_speech,expression,5991,109,0.8340335119836727,0.1979161501649969,13,43,== Social and political activism == | === Free speech ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Freedom_of_speech,expression,5991,109,0.8340335119836727,0.1979161501649969,13,43,== Social and political activism == | === Free speech ===
