types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Cello,violoncelli,11574,34,0.9999999999931788,0.0,0,182,== Works == | === Chamber/ensemble ===
http://dbpedia.org/ontology/Agent,http://dbpedia.org/resource/Cello,violoncelli,11574,34,0.9999999999931788,0.0,0,182,== Works == | === Chamber/ensemble ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Cello,violoncelli,11574,34,0.9999999999931788,0.0,0,182,== Works == | === Chamber/ensemble ===
