types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Eigengrau,Eigengrau,23,15,0.999999989762216,0.0,0,29,== Discography == | === Guest appearances ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Eigengrau,Eigengrau,23,15,0.999999989762216,0.0,0,29,== Discography == | === Guest appearances ===
http://dbpedia.org/class/yago/Attribute100024264,http://dbpedia.org/resource/Eigengrau,Eigengrau,23,15,0.999999989762216,0.0,0,29,== Discography == | === Guest appearances ===
http://dbpedia.org/class/yago/Color104956594,http://dbpedia.org/resource/Eigengrau,Eigengrau,23,15,0.999999989762216,0.0,0,29,== Discography == | === Guest appearances ===
http://dbpedia.org/class/yago/Property104916342,http://dbpedia.org/resource/Eigengrau,Eigengrau,23,15,0.999999989762216,0.0,0,29,== Discography == | === Guest appearances ===
http://dbpedia.org/class/yago/VisualProperty104950126,http://dbpedia.org/resource/Eigengrau,Eigengrau,23,15,0.999999989762216,0.0,0,29,== Discography == | === Guest appearances ===
http://dbpedia.org/ontology/Insect,http://dbpedia.org/resource/Dasychira,Dasychira,15,0,0.9999996760918136,0.0,0,30,== Discography == | === Guest appearances ===
