types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Diary,journaling,1749,64,0.9402217330374129,0.0346468555306657,11,5,== Career == | === Blessings ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Diary,journaling,1749,64,0.9402217330374129,0.0346468555306657,11,5,== Career == | === Blessings ===
http://dbpedia.org/ontology/Album,http://dbpedia.org/resource/Diary,journaling,1749,64,0.9402217330374129,0.0346468555306657,11,5,== Career == | === Blessings ===
