types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Antipodes,antipodes,445,115,0.9831520473905856,0.0118049123967807,1,14,== History == | === 20th century ===
http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Antipodes,antipodes,445,115,0.9831520473905856,0.0118049123967807,1,14,== History == | === 20th century ===
http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,http://dbpedia.org/resource/Antipodes,antipodes,445,115,0.9831520473905856,0.0118049123967807,1,14,== History == | === 20th century ===
