types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Photomontage,photomontages,389,153,0.9999999999999432,0.0,5,15,== Personal life == | === Sex scandal ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Photomontage,photomontages,389,153,0.9999999999999432,0.0,5,15,== Personal life == | === Sex scandal ===
http://dbpedia.org/ontology/Election,http://dbpedia.org/resource/Photomontage,photomontages,389,153,0.9999999999999432,0.0,5,15,== Personal life == | === Sex scandal ===
