types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/ComicStrip,http://dbpedia.org/resource/Career_ladder,Corporate Ladder,28,133,0.9999999998696296,0.0,0,29,== Biography == | === The 1990s ===
http://dbpedia.org/class/yago/WikicatBuzzwords,http://dbpedia.org/resource/Career_ladder,Corporate Ladder,28,133,0.9999999998696296,0.0,0,29,== Biography == | === The 1990s ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Career_ladder,Corporate Ladder,28,133,0.9999999998696296,0.0,0,29,== Biography == | === The 1990s ===
http://dbpedia.org/class/yago/Buzzword106608277,http://dbpedia.org/resource/Career_ladder,Corporate Ladder,28,133,0.9999999998696296,0.0,0,29,== Biography == | === The 1990s ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Career_ladder,Corporate Ladder,28,133,0.9999999998696296,0.0,0,29,== Biography == | === The 1990s ===
http://dbpedia.org/class/yago/Message106598915,http://dbpedia.org/resource/Career_ladder,Corporate Ladder,28,133,0.9999999998696296,0.0,0,29,== Biography == | === The 1990s ===
http://dbpedia.org/class/yago/Nonsense106607339,http://dbpedia.org/resource/Career_ladder,Corporate Ladder,28,133,0.9999999998696296,0.0,0,29,== Biography == | === The 1990s ===
