types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/SocietalEvent,http://dbpedia.org/resource/Byblos_International_Festival,Byblos Festival,29,53,0.9999999999999716,0.0,1,10,== Solo career == | === Michel Elefteriades ===
http://dbpedia.org/class/yago/WikicatMusicFestivalsInLebanon,http://dbpedia.org/resource/Byblos_International_Festival,Byblos Festival,29,53,0.9999999999999716,0.0,1,10,== Solo career == | === Michel Elefteriades ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Byblos_International_Festival,Byblos Festival,29,53,0.9999999999999716,0.0,1,10,== Solo career == | === Michel Elefteriades ===
http://dbpedia.org/class/yago/Festival115162388,http://dbpedia.org/resource/Byblos_International_Festival,Byblos Festival,29,53,0.9999999999999716,0.0,1,10,== Solo career == | === Michel Elefteriades ===
http://dbpedia.org/class/yago/FundamentalQuantity113575869,http://dbpedia.org/resource/Byblos_International_Festival,Byblos Festival,29,53,0.9999999999999716,0.0,1,10,== Solo career == | === Michel Elefteriades ===
http://dbpedia.org/class/yago/Measure100033615,http://dbpedia.org/resource/Byblos_International_Festival,Byblos Festival,29,53,0.9999999999999716,0.0,1,10,== Solo career == | === Michel Elefteriades ===
http://dbpedia.org/class/yago/TimePeriod115113229,http://dbpedia.org/resource/Byblos_International_Festival,Byblos Festival,29,53,0.9999999999999716,0.0,1,10,== Solo career == | === Michel Elefteriades ===
