types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Common_ethanol_fuel_mixtures,E15,440,204,0.8819648969738363,0.1338316937028307,1,5,== Career == | === Acting career ===
http://dbpedia.org/class/yago/WikicatAlternativeFuels,http://dbpedia.org/resource/Common_ethanol_fuel_mixtures,E15,440,204,0.8819648969738363,0.1338316937028307,1,5,== Career == | === Acting career ===
http://dbpedia.org/class/yago/WikicatLiquidFuels,http://dbpedia.org/resource/Common_ethanol_fuel_mixtures,E15,440,204,0.8819648969738363,0.1338316937028307,1,5,== Career == | === Acting career ===
http://dbpedia.org/class/yago/Fuel114875077,http://dbpedia.org/resource/Common_ethanol_fuel_mixtures,E15,440,204,0.8819648969738363,0.1338316937028307,1,5,== Career == | === Acting career ===
http://dbpedia.org/class/yago/Matter100020827,http://dbpedia.org/resource/Common_ethanol_fuel_mixtures,E15,440,204,0.8819648969738363,0.1338316937028307,1,5,== Career == | === Acting career ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Common_ethanol_fuel_mixtures,E15,440,204,0.8819648969738363,0.1338316937028307,1,5,== Career == | === Acting career ===
http://dbpedia.org/class/yago/Substance100020090,http://dbpedia.org/resource/Common_ethanol_fuel_mixtures,E15,440,204,0.8819648969738363,0.1338316937028307,1,5,== Career == | === Acting career ===
http://dbpedia.org/class/yago/WikicatFuels,http://dbpedia.org/resource/Common_ethanol_fuel_mixtures,E15,440,204,0.8819648969738363,0.1338316937028307,1,5,== Career == | === Acting career ===
