types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatBoots,http://dbpedia.org/resource/Go-go_boot,Go-Go Boots,48,0,0.9999997086016632,2.913983282130712e-07,0,25,== Discography == | === Drive-By Truckers ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Go-go_boot,Go-Go Boots,48,0,0.9999997086016632,2.913983282130712e-07,0,25,== Discography == | === Drive-By Truckers ===
http://dbpedia.org/class/yago/Boot102872752,http://dbpedia.org/resource/Go-go_boot,Go-Go Boots,48,0,0.9999997086016632,2.913983282130712e-07,0,25,== Discography == | === Drive-By Truckers ===
http://dbpedia.org/class/yago/Covering103122748,http://dbpedia.org/resource/Go-go_boot,Go-Go Boots,48,0,0.9999997086016632,2.913983282130712e-07,0,25,== Discography == | === Drive-By Truckers ===
http://dbpedia.org/class/yago/Footwear103380867,http://dbpedia.org/resource/Go-go_boot,Go-Go Boots,48,0,0.9999997086016632,2.913983282130712e-07,0,25,== Discography == | === Drive-By Truckers ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Go-go_boot,Go-Go Boots,48,0,0.9999997086016632,2.913983282130712e-07,0,25,== Discography == | === Drive-By Truckers ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Go-go_boot,Go-Go Boots,48,0,0.9999997086016632,2.913983282130712e-07,0,25,== Discography == | === Drive-By Truckers ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Go-go_boot,Go-Go Boots,48,0,0.9999997086016632,2.913983282130712e-07,0,25,== Discography == | === Drive-By Truckers ===
