types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/HD_Radio,HD2,2682,0,0.9990025554214748,0.0009983784807092633,0,32,== Discography == | === As leader/co-leader ===
http://dbpedia.org/class/yago/Measure100033615,http://dbpedia.org/resource/HD_Radio,HD2,2682,0,0.9990025554214748,0.0009983784807092633,0,32,== Discography == | === As leader/co-leader ===
http://dbpedia.org/class/yago/Standard107260623,http://dbpedia.org/resource/HD_Radio,HD2,2682,0,0.9990025554214748,0.0009983784807092633,0,32,== Discography == | === As leader/co-leader ===
http://dbpedia.org/class/yago/SystemOfMeasurement113577171,http://dbpedia.org/resource/HD_Radio,HD2,2682,0,0.9990025554214748,0.0009983784807092633,0,32,== Discography == | === As leader/co-leader ===
http://dbpedia.org/class/yago/WikicatStandards,http://dbpedia.org/resource/HD_Radio,HD2,2682,0,0.9990025554214748,0.0009983784807092633,0,32,== Discography == | === As leader/co-leader ===
