types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Fox,Fox,3387,93,0.993527596322069,0.0063571983247816,8,12,== Entertainment career == | === Voice acting ===
http://dbpedia.org/ontology/Mammal,http://dbpedia.org/resource/Fox,Fox,3387,93,0.993527596322069,0.0063571983247816,8,12,== Entertainment career == | === Voice acting ===
http://dbpedia.org/ontology/Insect,http://dbpedia.org/resource/Fox,Fox,3387,93,0.993527596322069,0.0063571983247816,8,12,== Entertainment career == | === Voice acting ===
http://umbel.org/umbel/rc/Animal,http://dbpedia.org/resource/Fox,Fox,3387,93,0.993527596322069,0.0063571983247816,8,12,== Entertainment career == | === Voice acting ===
http://umbel.org/umbel/rc/BiologicalLivingObject,http://dbpedia.org/resource/Fox,Fox,3387,93,0.993527596322069,0.0063571983247816,8,12,== Entertainment career == | === Voice acting ===
http://umbel.org/umbel/rc/EukaryoticCell,http://dbpedia.org/resource/Fox,Fox,3387,93,0.993527596322069,0.0063571983247816,8,12,== Entertainment career == | === Voice acting ===
http://umbel.org/umbel/rc/Mammal,http://dbpedia.org/resource/Fox,Fox,3387,93,0.993527596322069,0.0063571983247816,8,12,== Entertainment career == | === Voice acting ===
