types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Mboko_language,Mboko,19,16,0.9505912400755372,0.0,0,65,== Discography == | === As sideman ===
http://dbpedia.org/ontology/Language,http://dbpedia.org/resource/Mboko_language,Mboko,19,16,0.9505912400755372,0.0,0,65,== Discography == | === As sideman ===
http://dbpedia.org/class/yago/WikicatLanguages,http://dbpedia.org/resource/Mboko_language,Mboko,19,16,0.9505912400755372,0.0,0,65,== Discography == | === As sideman ===
http://dbpedia.org/class/yago/WikicatLanguagesOfTheRepublicOfTheCongo,http://dbpedia.org/resource/Mboko_language,Mboko,19,16,0.9505912400755372,0.0,0,65,== Discography == | === As sideman ===
http://dbpedia.org/class/yago/WikicatMboshiLanguages,http://dbpedia.org/resource/Mboko_language,Mboko,19,16,0.9505912400755372,0.0,0,65,== Discography == | === As sideman ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Mboko_language,Mboko,19,16,0.9505912400755372,0.0,0,65,== Discography == | === As sideman ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Mboko_language,Mboko,19,16,0.9505912400755372,0.0,0,65,== Discography == | === As sideman ===
http://dbpedia.org/class/yago/Language106282651,http://dbpedia.org/resource/Mboko_language,Mboko,19,16,0.9505912400755372,0.0,0,65,== Discography == | === As sideman ===
