types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Digitalis,foxglove,432,29,0.98236808071338,0.0179482467047915,0,19,== Discography == | === Splits ===
http://dbpedia.org/ontology/Insect,http://dbpedia.org/resource/Digitalis,foxglove,432,29,0.98236808071338,0.0179482467047915,0,19,== Discography == | === Splits ===
http://umbel.org/umbel/rc/BiologicalLivingObject,http://dbpedia.org/resource/Digitalis,foxglove,432,29,0.98236808071338,0.0179482467047915,0,19,== Discography == | === Splits ===
http://umbel.org/umbel/rc/EukaryoticCell,http://dbpedia.org/resource/Digitalis,foxglove,432,29,0.98236808071338,0.0179482467047915,0,19,== Discography == | === Splits ===
http://umbel.org/umbel/rc/Plant,http://dbpedia.org/resource/Digitalis,foxglove,432,29,0.98236808071338,0.0179482467047915,0,19,== Discography == | === Splits ===
