types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/MPEG_transport_stream,TS,175,101,0.8693322869332476,0.0685076171179466,0,16,== Equipment == | === Effects ===
http://dbpedia.org/ontology/Software,http://dbpedia.org/resource/MPEG_transport_stream,TS,175,101,0.8693322869332476,0.0685076171179466,0,16,== Equipment == | === Effects ===
http://dbpedia.org/class/yago/WikicatContainerFormats,http://dbpedia.org/resource/MPEG_transport_stream,TS,175,101,0.8693322869332476,0.0685076171179466,0,16,== Equipment == | === Effects ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/MPEG_transport_stream,TS,175,101,0.8693322869332476,0.0685076171179466,0,16,== Equipment == | === Effects ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/MPEG_transport_stream,TS,175,101,0.8693322869332476,0.0685076171179466,0,16,== Equipment == | === Effects ===
http://dbpedia.org/class/yago/Format106636806,http://dbpedia.org/resource/MPEG_transport_stream,TS,175,101,0.8693322869332476,0.0685076171179466,0,16,== Equipment == | === Effects ===
http://dbpedia.org/class/yago/Information106634376,http://dbpedia.org/resource/MPEG_transport_stream,TS,175,101,0.8693322869332476,0.0685076171179466,0,16,== Equipment == | === Effects ===
http://dbpedia.org/class/yago/Message106598915,http://dbpedia.org/resource/MPEG_transport_stream,TS,175,101,0.8693322869332476,0.0685076171179466,0,16,== Equipment == | === Effects ===
