types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Keyboard_instrument,white notes,18596,105,0.9999999968189002,0.0,0,39,== Music == | === Chance ===
http://dbpedia.org/ontology/Agent,http://dbpedia.org/resource/Keyboard_instrument,white notes,18596,105,0.9999999968189002,0.0,0,39,== Music == | === Chance ===
http://dbpedia.org/ontology/MusicalArtist,http://dbpedia.org/resource/Keyboard_instrument,white notes,18596,105,0.9999999968189002,0.0,0,39,== Music == | === Chance ===
