types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Medicare_(United_States),Medicare,4320,79,0.7233609658999373,0.3267043563953394,10,22,== Public image == | === Political statements ===
http://dbpedia.org/ontology/Work,http://dbpedia.org/resource/Medicare_(United_States),Medicare,4320,79,0.7233609658999373,0.3267043563953394,10,22,== Public image == | === Political statements ===
http://dbpedia.org/class/yago/WikicatSocialPrograms,http://dbpedia.org/resource/Medicare_(United_States),Medicare,4320,79,0.7233609658999373,0.3267043563953394,10,22,== Public image == | === Political statements ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Medicare_(United_States),Medicare,4320,79,0.7233609658999373,0.3267043563953394,10,22,== Public image == | === Political statements ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Medicare_(United_States),Medicare,4320,79,0.7233609658999373,0.3267043563953394,10,22,== Public image == | === Political statements ===
http://dbpedia.org/class/yago/Content105809192,http://dbpedia.org/resource/Medicare_(United_States),Medicare,4320,79,0.7233609658999373,0.3267043563953394,10,22,== Public image == | === Political statements ===
http://dbpedia.org/class/yago/Idea105833840,http://dbpedia.org/resource/Medicare_(United_States),Medicare,4320,79,0.7233609658999373,0.3267043563953394,10,22,== Public image == | === Political statements ===
http://dbpedia.org/class/yago/Plan105898568,http://dbpedia.org/resource/Medicare_(United_States),Medicare,4320,79,0.7233609658999373,0.3267043563953394,10,22,== Public image == | === Political statements ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Medicare_(United_States),Medicare,4320,79,0.7233609658999373,0.3267043563953394,10,22,== Public image == | === Political statements ===
