types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Rowing,oarsman,743,48,0.991558789093989,0.0085122602738012,0,6,== Life and career == | === Early years ===
http://dbpedia.org/ontology/Sport,http://dbpedia.org/resource/Rowing,oarsman,743,48,0.991558789093989,0.0085122602738012,0,6,== Life and career == | === Early years ===
http://dbpedia.org/ontology/Band,http://dbpedia.org/resource/Rowing,oarsman,743,48,0.991558789093989,0.0085122602738012,0,6,== Life and career == | === Early years ===
