types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Translation,translator,6820,8,0.999839020340368,0.00016054100942953503,5,5,== Biography == | === Career ===
http://dbpedia.org/ontology/Agent,http://dbpedia.org/resource/Translation,translator,6820,8,0.999839020340368,0.00016054100942953503,5,5,== Biography == | === Career ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Translation,translator,6820,8,0.999839020340368,0.00016054100942953503,5,5,== Biography == | === Career ===
