types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Binza_language,Binza,14,23,0.9999999923375924,0.0,10,5,== Biography == | === Musical career ===
http://dbpedia.org/ontology/Language,http://dbpedia.org/resource/Binza_language,Binza,14,23,0.9999999923375924,0.0,10,5,== Biography == | === Musical career ===
http://dbpedia.org/class/yago/WikicatBangi-NtombaLanguages,http://dbpedia.org/resource/Binza_language,Binza,14,23,0.9999999923375924,0.0,10,5,== Biography == | === Musical career ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Binza_language,Binza,14,23,0.9999999923375924,0.0,10,5,== Biography == | === Musical career ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Binza_language,Binza,14,23,0.9999999923375924,0.0,10,5,== Biography == | === Musical career ===
http://dbpedia.org/class/yago/Language106282651,http://dbpedia.org/resource/Binza_language,Binza,14,23,0.9999999923375924,0.0,10,5,== Biography == | === Musical career ===
