types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/All-Ireland_Senior_Hurling_Championship,All-Ireland Senior Hurling Championship,11019,131,0.999970343446956,2.9644062207155333e-05,6,46,== Death == | ==== Further reaction ====
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/resource/All-Ireland_Senior_Hurling_Championship,All-Ireland Senior Hurling Championship,11019,131,0.999970343446956,2.9644062207155333e-05,6,46,== Death == | ==== Further reaction ====
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/All-Ireland_Senior_Hurling_Championship,All-Ireland Senior Hurling Championship,11019,131,0.999970343446956,2.9644062207155333e-05,6,46,== Death == | ==== Further reaction ====
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/All-Ireland_Senior_Hurling_Championship,All-Ireland Senior Hurling Championship,11019,131,0.999970343446956,2.9644062207155333e-05,6,46,== Death == | ==== Further reaction ====
http://dbpedia.org/class/yago/Contest107456188,http://dbpedia.org/resource/All-Ireland_Senior_Hurling_Championship,All-Ireland Senior Hurling Championship,11019,131,0.999970343446956,2.9644062207155333e-05,6,46,== Death == | ==== Further reaction ====
http://dbpedia.org/class/yago/Event100029378,http://dbpedia.org/resource/All-Ireland_Senior_Hurling_Championship,All-Ireland Senior Hurling Championship,11019,131,0.999970343446956,2.9644062207155333e-05,6,46,== Death == | ==== Further reaction ====
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/All-Ireland_Senior_Hurling_Championship,All-Ireland Senior Hurling Championship,11019,131,0.999970343446956,2.9644062207155333e-05,6,46,== Death == | ==== Further reaction ====
http://dbpedia.org/class/yago/SocialEvent107288639,http://dbpedia.org/resource/All-Ireland_Senior_Hurling_Championship,All-Ireland Senior Hurling Championship,11019,131,0.999970343446956,2.9644062207155333e-05,6,46,== Death == | ==== Further reaction ====
http://dbpedia.org/class/yago/Tournament107464725,http://dbpedia.org/resource/All-Ireland_Senior_Hurling_Championship,All-Ireland Senior Hurling Championship,11019,131,0.999970343446956,2.9644062207155333e-05,6,46,== Death == | ==== Further reaction ====
http://dbpedia.org/class/yago/WikicatSportsCompetitionsInIreland,http://dbpedia.org/resource/All-Ireland_Senior_Hurling_Championship,All-Ireland Senior Hurling Championship,11019,131,0.999970343446956,2.9644062207155333e-05,6,46,== Death == | ==== Further reaction ====
