types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatMicrowaveBands,http://dbpedia.org/resource/S_band,S Band,503,9,0.9999999939302596,0.0,1,56,== Discography == | === Selected remixes ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/S_band,S Band,503,9,0.9999999939302596,0.0,1,56,== Discography == | === Selected remixes ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/S_band,S Band,503,9,0.9999999939302596,0.0,1,56,== Discography == | === Selected remixes ===
http://dbpedia.org/class/yago/Set108240169,http://dbpedia.org/resource/S_band,S Band,503,9,0.9999999939302596,0.0,1,56,== Discography == | === Selected remixes ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/S_band,S Band,503,9,0.9999999939302596,0.0,1,56,== Discography == | === Selected remixes ===
