types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Cybernetics,Cybernetics,1760,0,0.9999999999985788,0.0,6,11,== Projects == | === Duncan Avoid ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Cybernetics,Cybernetics,1760,0,0.9999999999985788,0.0,6,11,== Projects == | === Duncan Avoid ===
http://dbpedia.org/ontology/ProgrammingLanguage,http://dbpedia.org/resource/Cybernetics,Cybernetics,1760,0,0.9999999999985788,0.0,6,11,== Projects == | === Duncan Avoid ===
