types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatDrugsInTheUnitedKingdom,http://dbpedia.org/resource/Drugs_controlled_by_the_UK_Misuse_of_Drugs_Act,Class C,137,57,0.9921793058957982,0.0065839109105965,8,29,== Personal life == | === Legal troubles ===
http://dbpedia.org/class/yago/Agent114778436,http://dbpedia.org/resource/Drugs_controlled_by_the_UK_Misuse_of_Drugs_Act,Class C,137,57,0.9921793058957982,0.0065839109105965,8,29,== Personal life == | === Legal troubles ===
http://dbpedia.org/class/yago/CausalAgent100007347,http://dbpedia.org/resource/Drugs_controlled_by_the_UK_Misuse_of_Drugs_Act,Class C,137,57,0.9921793058957982,0.0065839109105965,8,29,== Personal life == | === Legal troubles ===
http://dbpedia.org/class/yago/Drug103247620,http://dbpedia.org/resource/Drugs_controlled_by_the_UK_Misuse_of_Drugs_Act,Class C,137,57,0.9921793058957982,0.0065839109105965,8,29,== Personal life == | === Legal troubles ===
http://dbpedia.org/class/yago/Matter100020827,http://dbpedia.org/resource/Drugs_controlled_by_the_UK_Misuse_of_Drugs_Act,Class C,137,57,0.9921793058957982,0.0065839109105965,8,29,== Personal life == | === Legal troubles ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Drugs_controlled_by_the_UK_Misuse_of_Drugs_Act,Class C,137,57,0.9921793058957982,0.0065839109105965,8,29,== Personal life == | === Legal troubles ===
http://dbpedia.org/class/yago/Substance100020090,http://dbpedia.org/resource/Drugs_controlled_by_the_UK_Misuse_of_Drugs_Act,Class C,137,57,0.9921793058957982,0.0065839109105965,8,29,== Personal life == | === Legal troubles ===
