types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Optimist_International,Optimists,90,39,0.9999994246862464,5.753140882965268e-07,5,53,== Legacy == | === Others ===
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/resource/Optimist_International,Optimists,90,39,0.9999994246862464,5.753140882965268e-07,5,53,== Legacy == | === Others ===
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/Optimist_International,Optimists,90,39,0.9999994246862464,5.753140882965268e-07,5,53,== Legacy == | === Others ===
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Optimist_International,Optimists,90,39,0.9999994246862464,5.753140882965268e-07,5,53,== Legacy == | === Others ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Optimist_International,Optimists,90,39,0.9999994246862464,5.753140882965268e-07,5,53,== Legacy == | === Others ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Optimist_International,Optimists,90,39,0.9999994246862464,5.753140882965268e-07,5,53,== Legacy == | === Others ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Optimist_International,Optimists,90,39,0.9999994246862464,5.753140882965268e-07,5,53,== Legacy == | === Others ===
http://dbpedia.org/class/yago/Organization108008335,http://dbpedia.org/resource/Optimist_International,Optimists,90,39,0.9999994246862464,5.753140882965268e-07,5,53,== Legacy == | === Others ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/Optimist_International,Optimists,90,39,0.9999994246862464,5.753140882965268e-07,5,53,== Legacy == | === Others ===
http://dbpedia.org/class/yago/WikicatFraternalServiceOrganizations,http://dbpedia.org/resource/Optimist_International,Optimists,90,39,0.9999994246862464,5.753140882965268e-07,5,53,== Legacy == | === Others ===
