types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Moksha,spiritual enlightenment,1329,192,0.9999999675634405,3.243654030998312e-08,8,6,== Biography == | === Early life ===
http://dbpedia.org/class/yago/WikicatHinduPhilosophicalConcepts,http://dbpedia.org/resource/Moksha,spiritual enlightenment,1329,192,0.9999999675634405,3.243654030998312e-08,8,6,== Biography == | === Early life ===
http://dbpedia.org/class/yago/WikicatJainPhilosophicalConcepts,http://dbpedia.org/resource/Moksha,spiritual enlightenment,1329,192,0.9999999675634405,3.243654030998312e-08,8,6,== Biography == | === Early life ===
http://dbpedia.org/ontology/RecordLabel,http://dbpedia.org/resource/Moksha,spiritual enlightenment,1329,192,0.9999999675634405,3.243654030998312e-08,8,6,== Biography == | === Early life ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Moksha,spiritual enlightenment,1329,192,0.9999999675634405,3.243654030998312e-08,8,6,== Biography == | === Early life ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Moksha,spiritual enlightenment,1329,192,0.9999999675634405,3.243654030998312e-08,8,6,== Biography == | === Early life ===
http://dbpedia.org/class/yago/Concept105835747,http://dbpedia.org/resource/Moksha,spiritual enlightenment,1329,192,0.9999999675634405,3.243654030998312e-08,8,6,== Biography == | === Early life ===
http://dbpedia.org/class/yago/Content105809192,http://dbpedia.org/resource/Moksha,spiritual enlightenment,1329,192,0.9999999675634405,3.243654030998312e-08,8,6,== Biography == | === Early life ===
http://dbpedia.org/class/yago/Idea105833840,http://dbpedia.org/resource/Moksha,spiritual enlightenment,1329,192,0.9999999675634405,3.243654030998312e-08,8,6,== Biography == | === Early life ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Moksha,spiritual enlightenment,1329,192,0.9999999675634405,3.243654030998312e-08,8,6,== Biography == | === Early life ===
