types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Central_Committee_of_the_Communist_Party_of_the_Soviet_Union,Central Committee,1073,47,0.997766049768554,0.0012469115756557,20,37,== General Secretary of the CPSU == | ==== Domestic reforms ====
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Central_Committee_of_the_Communist_Party_of_the_Soviet_Union,Central Committee,1073,47,0.997766049768554,0.0012469115756557,20,37,== General Secretary of the CPSU == | ==== Domestic reforms ====
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Central_Committee_of_the_Communist_Party_of_the_Soviet_Union,Central Committee,1073,47,0.997766049768554,0.0012469115756557,20,37,== General Secretary of the CPSU == | ==== Domestic reforms ====
http://dbpedia.org/class/yago/Assembly108163792,http://dbpedia.org/resource/Central_Committee_of_the_Communist_Party_of_the_Soviet_Union,Central Committee,1073,47,0.997766049768554,0.0012469115756557,20,37,== General Secretary of the CPSU == | ==== Domestic reforms ====
http://dbpedia.org/class/yago/Gathering107975026,http://dbpedia.org/resource/Central_Committee_of_the_Communist_Party_of_the_Soviet_Union,Central Committee,1073,47,0.997766049768554,0.0012469115756557,20,37,== General Secretary of the CPSU == | ==== Domestic reforms ====
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Central_Committee_of_the_Communist_Party_of_the_Soviet_Union,Central Committee,1073,47,0.997766049768554,0.0012469115756557,20,37,== General Secretary of the CPSU == | ==== Domestic reforms ====
http://dbpedia.org/class/yago/Legislature108163273,http://dbpedia.org/resource/Central_Committee_of_the_Communist_Party_of_the_Soviet_Union,Central Committee,1073,47,0.997766049768554,0.0012469115756557,20,37,== General Secretary of the CPSU == | ==== Domestic reforms ====
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/Central_Committee_of_the_Communist_Party_of_the_Soviet_Union,Central Committee,1073,47,0.997766049768554,0.0012469115756557,20,37,== General Secretary of the CPSU == | ==== Domestic reforms ====
