types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Software,http://dbpedia.org/resource/Nonchord_tone,syncopated,190,101,0.985293265936385,0.0149262504595705,14,32,== Musicianship == | === Guitar work ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Nonchord_tone,syncopated,190,101,0.985293265936385,0.0149262504595705,14,32,== Musicianship == | === Guitar work ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Nonchord_tone,syncopated,190,101,0.985293265936385,0.0149262504595705,14,32,== Musicianship == | === Guitar work ===
http://dbpedia.org/class/yago/ExpressiveStyle107066659,http://dbpedia.org/resource/Nonchord_tone,syncopated,190,101,0.985293265936385,0.0149262504595705,14,32,== Musicianship == | === Guitar work ===
http://dbpedia.org/class/yago/MannerOfSpeaking107071483,http://dbpedia.org/resource/Nonchord_tone,syncopated,190,101,0.985293265936385,0.0149262504595705,14,32,== Musicianship == | === Guitar work ===
http://dbpedia.org/class/yago/Tone107082573,http://dbpedia.org/resource/Nonchord_tone,syncopated,190,101,0.985293265936385,0.0149262504595705,14,32,== Musicianship == | === Guitar work ===
http://dbpedia.org/class/yago/WikicatNonchordTones,http://dbpedia.org/resource/Nonchord_tone,syncopated,190,101,0.985293265936385,0.0149262504595705,14,32,== Musicianship == | === Guitar work ===
