types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Deviance_(sociology),social pathologies,444,245,0.9999990570155332,0.0,17,12,== Career == | === Writing ===
http://dbpedia.org/class/yago/BodilyProcess113440063,http://dbpedia.org/resource/Deviance_(sociology),social pathologies,444,245,0.9999990570155332,0.0,17,12,== Career == | === Writing ===
http://dbpedia.org/class/yago/OrganicProcess113526110,http://dbpedia.org/resource/Deviance_(sociology),social pathologies,444,245,0.9999990570155332,0.0,17,12,== Career == | === Writing ===
http://dbpedia.org/class/yago/Paraphilia100737705,http://dbpedia.org/resource/Deviance_(sociology),social pathologies,444,245,0.9999990570155332,0.0,17,12,== Career == | === Writing ===
http://dbpedia.org/class/yago/Perversion100854717,http://dbpedia.org/resource/Deviance_(sociology),social pathologies,444,245,0.9999990570155332,0.0,17,12,== Career == | === Writing ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Deviance_(sociology),social pathologies,444,245,0.9999990570155332,0.0,17,12,== Career == | === Writing ===
http://dbpedia.org/class/yago/Process100029677,http://dbpedia.org/resource/Deviance_(sociology),social pathologies,444,245,0.9999990570155332,0.0,17,12,== Career == | === Writing ===
http://dbpedia.org/class/yago/SexualActivity100844254,http://dbpedia.org/resource/Deviance_(sociology),social pathologies,444,245,0.9999990570155332,0.0,17,12,== Career == | === Writing ===
http://dbpedia.org/class/yago/WikicatParaphilias,http://dbpedia.org/resource/Deviance_(sociology),social pathologies,444,245,0.9999990570155332,0.0,17,12,== Career == | === Writing ===
