types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatSocialGroups,http://dbpedia.org/resource/The_Establishment,The Establishment,482,0,0.9992820992854592,0.0003890100206182485,2,7,== Career == | === 1960s ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/The_Establishment,The Establishment,482,0,0.9992820992854592,0.0003890100206182485,2,7,== Career == | === 1960s ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/The_Establishment,The Establishment,482,0,0.9992820992854592,0.0003890100206182485,2,7,== Career == | === 1960s ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/The_Establishment,The Establishment,482,0,0.9992820992854592,0.0003890100206182485,2,7,== Career == | === 1960s ===
