types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Boya_people,Boya,27,18,0.9999999999399732,5.095371668345408e-11,0,43,== Discography == | === Albums ===
http://dbpedia.org/ontology/Band,http://dbpedia.org/resource/Boya_people,Boya,27,18,0.9999999999399732,5.095371668345408e-11,0,43,== Discography == | === Albums ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Boya_people,Boya,27,18,0.9999999999399732,5.095371668345408e-11,0,43,== Discography == | === Albums ===
http://dbpedia.org/class/yago/EthnicGroup107967382,http://dbpedia.org/resource/Boya_people,Boya,27,18,0.9999999999399732,5.095371668345408e-11,0,43,== Discography == | === Albums ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Boya_people,Boya,27,18,0.9999999999399732,5.095371668345408e-11,0,43,== Discography == | === Albums ===
http://dbpedia.org/class/yago/WikicatEthnicGroupsInSouthSudan,http://dbpedia.org/resource/Boya_people,Boya,27,18,0.9999999999399732,5.095371668345408e-11,0,43,== Discography == | === Albums ===
