types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatMiddle-earthEras,http://dbpedia.org/resource/History_of_Arda,Three Ages,819,60,0.6426244034490968,0.5089020845143994,1,7,== Life and career == | === Theatrical career ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/History_of_Arda,Three Ages,819,60,0.6426244034490968,0.5089020845143994,1,7,== Life and career == | === Theatrical career ===
http://dbpedia.org/class/yago/Era115248564,http://dbpedia.org/resource/History_of_Arda,Three Ages,819,60,0.6426244034490968,0.5089020845143994,1,7,== Life and career == | === Theatrical career ===
http://dbpedia.org/class/yago/FundamentalQuantity113575869,http://dbpedia.org/resource/History_of_Arda,Three Ages,819,60,0.6426244034490968,0.5089020845143994,1,7,== Life and career == | === Theatrical career ===
http://dbpedia.org/class/yago/Measure100033615,http://dbpedia.org/resource/History_of_Arda,Three Ages,819,60,0.6426244034490968,0.5089020845143994,1,7,== Life and career == | === Theatrical career ===
http://dbpedia.org/class/yago/TimePeriod115113229,http://dbpedia.org/resource/History_of_Arda,Three Ages,819,60,0.6426244034490968,0.5089020845143994,1,7,== Life and career == | === Theatrical career ===
