types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Chivalric_romance,heroic romance,1341,109,0.999999999999858,0.0,10,25,== Music == | === Operas ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Chivalric_romance,heroic romance,1341,109,0.999999999999858,0.0,10,25,== Music == | === Operas ===
http://dbpedia.org/ontology/Writer,http://dbpedia.org/resource/Chivalric_romance,heroic romance,1341,109,0.999999999999858,0.0,10,25,== Music == | === Operas ===
http://dbpedia.org/class/yago/WritingStyle107092158,http://dbpedia.org/resource/Chivalric_romance,heroic romance,1341,109,0.999999999999858,0.0,10,25,== Music == | === Operas ===
http://dbpedia.org/class/yago/WikicatLiteraryGenres,http://dbpedia.org/resource/Chivalric_romance,heroic romance,1341,109,0.999999999999858,0.0,10,25,== Music == | === Operas ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Chivalric_romance,heroic romance,1341,109,0.999999999999858,0.0,10,25,== Music == | === Operas ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Chivalric_romance,heroic romance,1341,109,0.999999999999858,0.0,10,25,== Music == | === Operas ===
http://dbpedia.org/class/yago/ExpressiveStyle107066659,http://dbpedia.org/resource/Chivalric_romance,heroic romance,1341,109,0.999999999999858,0.0,10,25,== Music == | === Operas ===
