types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Guitar,acoustic guitars,67560,77,0.7856263375970989,0.2437078646260225,1,62,== Musicianship == | === Guitar playing ===
http://dbpedia.org/ontology/Agent,http://dbpedia.org/resource/Guitar,acoustic guitars,67560,77,0.7856263375970989,0.2437078646260225,1,62,== Musicianship == | === Guitar playing ===
http://dbpedia.org/ontology/MusicalArtist,http://dbpedia.org/resource/Guitar,acoustic guitars,67560,77,0.7856263375970989,0.2437078646260225,1,62,== Musicianship == | === Guitar playing ===
