types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatPoliticalParties,http://dbpedia.org/resource/Vanguardism,vanguardist,441,16,0.99999999853776,0.0,1,16,== Writings == | === Poetry ===
http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/resource/Vanguardism,vanguardist,441,16,0.99999999853776,0.0,1,16,== Writings == | === Poetry ===
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/Vanguardism,vanguardist,441,16,0.99999999853776,0.0,1,16,== Writings == | === Poetry ===
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Vanguardism,vanguardist,441,16,0.99999999853776,0.0,1,16,== Writings == | === Poetry ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Vanguardism,vanguardist,441,16,0.99999999853776,0.0,1,16,== Writings == | === Poetry ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Vanguardism,vanguardist,441,16,0.99999999853776,0.0,1,16,== Writings == | === Poetry ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Vanguardism,vanguardist,441,16,0.99999999853776,0.0,1,16,== Writings == | === Poetry ===
http://dbpedia.org/class/yago/Organization108008335,http://dbpedia.org/resource/Vanguardism,vanguardist,441,16,0.99999999853776,0.0,1,16,== Writings == | === Poetry ===
http://dbpedia.org/class/yago/Party108256968,http://dbpedia.org/resource/Vanguardism,vanguardist,441,16,0.99999999853776,0.0,1,16,== Writings == | === Poetry ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/Vanguardism,vanguardist,441,16,0.99999999853776,0.0,1,16,== Writings == | === Poetry ===
