types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Beaufort_scale,gale force,642,154,0.8486164802566123,0.1783886163458152,5,6,== Music == | === Cursive ===
http://dbpedia.org/ontology/Software,http://dbpedia.org/resource/Beaufort_scale,gale force,642,154,0.8486164802566123,0.1783886163458152,5,6,== Music == | === Cursive ===
http://dbpedia.org/class/yago/Measure100033615,http://dbpedia.org/resource/Beaufort_scale,gale force,642,154,0.8486164802566123,0.1783886163458152,5,6,== Music == | === Cursive ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Beaufort_scale,gale force,642,154,0.8486164802566123,0.1783886163458152,5,6,== Music == | === Cursive ===
http://dbpedia.org/class/yago/WikicatHazardScales,http://dbpedia.org/resource/Beaufort_scale,gale force,642,154,0.8486164802566123,0.1783886163458152,5,6,== Music == | === Cursive ===
http://dbpedia.org/class/yago/Scale113850304,http://dbpedia.org/resource/Beaufort_scale,gale force,642,154,0.8486164802566123,0.1783886163458152,5,6,== Music == | === Cursive ===
http://dbpedia.org/class/yago/Standard107260623,http://dbpedia.org/resource/Beaufort_scale,gale force,642,154,0.8486164802566123,0.1783886163458152,5,6,== Music == | === Cursive ===
http://dbpedia.org/class/yago/SystemOfMeasurement113577171,http://dbpedia.org/resource/Beaufort_scale,gale force,642,154,0.8486164802566123,0.1783886163458152,5,6,== Music == | === Cursive ===
http://dbpedia.org/class/yago/WikicatScales,http://dbpedia.org/resource/Beaufort_scale,gale force,642,154,0.8486164802566123,0.1783886163458152,5,6,== Music == | === Cursive ===
