http://dbpedia.org/resource/Jean_Del_Val,45,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Jean Del Val,0,1.0,0.0
http://dbpedia.org/resource/Jacques_Gauthier,80,,Jacques Gauthier,24,0.9999999745349445,2.5464634298404082E-8
http://dbpedia.org/resource/Actor,34508,,actor,96,0.9997555934969107,1.8501056563423467E-4
http://dbpedia.org/resource/Jean_Gauthier,13,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,Wikidata:Q11774891,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:WinterSportPlayer,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:IceHockeyPlayer",Jean Gauthier,120,0.9999979966194873,2.003384552283272E-6
http://dbpedia.org/resource/Tour_de_Nesle_affair,31,,Gautier,143,0.9989395330152451,9.884791546536766E-4
http://dbpedia.org/resource/Hollywood,24508,"Wikidata:Q486972,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:CityDistrict",Hollywood,27,0.9522962107014004,0.05008955674935202
http://dbpedia.org/resource/Silent_film,16225,,silent era,37,1.0,0.0
http://dbpedia.org/resource/The_Fortunes,139,"Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q215380,DUL:SocialPerson,DUL:Agent,Schema:Organization,Schema:MusicGroup,DBpedia:Organisation,DBpedia:Group,DBpedia:Agent,DBpedia:Band",The Fortunes,64,0.9999999993807478,0.0
http://dbpedia.org/resource/Mickey_Mouse_universe,380,,Fifi,80,0.6883310347897003,0.42729519732222315
http://dbpedia.org/resource/Sound_film,2361,,talkies,25,0.999999999848967,0.0
http://dbpedia.org/resource/Translation,6820,,translator,48,0.9872723901133,0.01272740819174096
http://dbpedia.org/resource/Vocal_coach,246,,vocal coach,63,0.9997248695869562,2.7520608509758914E-4
http://dbpedia.org/resource/French_language,70752,"Wikidata:Q315,Schema:Language,DBpedia:Language",French language,79,0.9997959717133847,1.6512228080137114E-4
http://dbpedia.org/resource/Casablanca,4733,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Casablanca,57,0.9994157424509891,3.85208876676247E-4
http://dbpedia.org/resource/France,262297,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",French,106,0.8344536684765994,0.1729329402989965
http://dbpedia.org/resource/Radio_broadcasting,26968,,radio station,113,0.9998729738403913,1.2433763305390224E-4
http://dbpedia.org/resource/Ferdinand_II_of_Aragon,1679,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty",Ferdinand,179,0.4396222778266292,0.7481287545122317
http://dbpedia.org/resource/Ferdinand_Foch,779,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician",Foch,189,0.9981862265189654,0.00102829887521047
http://dbpedia.org/resource/Alvin_York,185,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:MilitaryPerson",Sergeant York,211,0.9999999984263468,1.5734868350428295E-9
http://dbpedia.org/resource/Alvin_York,185,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:MilitaryPerson",Alvin York,247,1.0,0.0
http://dbpedia.org/resource/Science_fiction_film,3297,,science fiction film,74,0.9986620814248801,0.0013397109993452396
