types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Discography,discography,1711,7,0.9996802308254612,0.0002300852845739253,Select discography ==,1,1,== Select discography ==
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Discography,discography,1711,7,0.9996802308254612,0.0002300852845739253,Select discography ==,1,1,== Select discography ==
http://dbpedia.org/ontology/Book,http://dbpedia.org/resource/Discography,discography,1711,7,0.9996802308254612,0.0002300852845739253,Select discography ==,1,1,== Select discography ==
http://dbpedia.org/ontology/Company,http://dbpedia.org/resource/Supermono,Supermono,21,15,0.999999929321407,0.0,Now Hear This (Supermono)With Count Basie,1,7,== Select discography ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/LP_record,LP,7679,59,0.99749509048411,0.0014700516866483,"Frank Rosolino - Kenton Presents Jazz (Capitol; 1954, 1956 LP)With Red Rodney",0,22,== Select discography ==
http://dbpedia.org/ontology/Software,http://dbpedia.org/resource/LP_record,LP,7679,59,0.99749509048411,0.0014700516866483,"Frank Rosolino - Kenton Presents Jazz (Capitol; 1954, 1956 LP)With Red Rodney",0,22,== Select discography ==
http://dbpedia.org/ontology/RecordLabel,http://dbpedia.org/resource/LP_record,LP,7679,59,0.99749509048411,0.0014700516866483,"Frank Rosolino - Kenton Presents Jazz (Capitol; 1954, 1956 LP)With Red Rodney",0,22,== Select discography ==
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/LP_record,LP,7679,59,0.99749509048411,0.0014700516866483,"Frank Rosolino - Kenton Presents Jazz (Capitol; 1954, 1956 LP)With Red Rodney",0,22,== Select discography ==
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/LP_record,LP,7679,59,0.99749509048411,0.0014700516866483,"Frank Rosolino - Kenton Presents Jazz (Capitol; 1954, 1956 LP)With Red Rodney",0,22,== Select discography ==
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/LP_record,LP,7679,59,0.99749509048411,0.0014700516866483,"Frank Rosolino - Kenton Presents Jazz (Capitol; 1954, 1956 LP)With Red Rodney",0,22,== Select discography ==
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/LP_record,LP,7679,59,0.99749509048411,0.0014700516866483,"Frank Rosolino - Kenton Presents Jazz (Capitol; 1954, 1956 LP)With Red Rodney",0,22,== Select discography ==
http://dbpedia.org/class/yago/Company108058098,http://dbpedia.org/resource/LP_record,LP,7679,59,0.99749509048411,0.0014700516866483,"Frank Rosolino - Kenton Presents Jazz (Capitol; 1954, 1956 LP)With Red Rodney",0,22,== Select discography ==
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/LP_record,LP,7679,59,0.99749509048411,0.0014700516866483,"Frank Rosolino - Kenton Presents Jazz (Capitol; 1954, 1956 LP)With Red Rodney",0,22,== Select discography ==
http://dbpedia.org/class/yago/Institution108053576,http://dbpedia.org/resource/LP_record,LP,7679,59,0.99749509048411,0.0014700516866483,"Frank Rosolino - Kenton Presents Jazz (Capitol; 1954, 1956 LP)With Red Rodney",0,22,== Select discography ==
http://dbpedia.org/class/yago/Organization108008335,http://dbpedia.org/resource/LP_record,LP,7679,59,0.99749509048411,0.0014700516866483,"Frank Rosolino - Kenton Presents Jazz (Capitol; 1954, 1956 LP)With Red Rodney",0,22,== Select discography ==
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/LP_record,LP,7679,59,0.99749509048411,0.0014700516866483,"Frank Rosolino - Kenton Presents Jazz (Capitol; 1954, 1956 LP)With Red Rodney",0,22,== Select discography ==
