types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Handgun,Handgun,1573,121,0.9950104456173792,0.0050145413953892,0,16,== Biography == | === Other activities ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Handgun,Handgun,1573,121,0.9950104456173792,0.0050145413953892,0,16,== Biography == | === Other activities ===
http://dbpedia.org/ontology/Weapon,http://dbpedia.org/resource/Handgun,Handgun,1573,121,0.9950104456173792,0.0050145413953892,0,16,== Biography == | === Other activities ===
