types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatAmericanRecordCharts,http://dbpedia.org/resource/Billboard_charts,Digital albums,10266,0,0.9999999997239613,0.0,1,27,== Discography == | === Digital albums ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Billboard_charts,Digital albums,10266,0,0.9999999997239613,0.0,1,27,== Discography == | === Digital albums ===
http://dbpedia.org/class/yago/WikicatBillboardCharts,http://dbpedia.org/resource/Billboard_charts,Digital albums,10266,0,0.9999999997239613,0.0,1,27,== Discography == | === Digital albums ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Billboard_charts,Digital albums,10266,0,0.9999999997239613,0.0,1,27,== Discography == | === Digital albums ===
http://dbpedia.org/class/yago/Chart106999802,http://dbpedia.org/resource/Billboard_charts,Digital albums,10266,0,0.9999999997239613,0.0,1,27,== Discography == | === Digital albums ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Billboard_charts,Digital albums,10266,0,0.9999999997239613,0.0,1,27,== Discography == | === Digital albums ===
http://dbpedia.org/class/yago/VisualCommunication106873252,http://dbpedia.org/resource/Billboard_charts,Digital albums,10266,0,0.9999999997239613,0.0,1,27,== Discography == | === Digital albums ===
