types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Cannabis_culture,stoner,161,195,0.999999943097693,4.113908624775907e-08,0,60,== Personal life == | === Drug use ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Cannabis_culture,stoner,161,195,0.999999943097693,4.113908624775907e-08,0,60,== Personal life == | === Drug use ===
http://dbpedia.org/ontology/Plant,http://dbpedia.org/resource/Cannabis_culture,stoner,161,195,0.999999943097693,4.113908624775907e-08,0,60,== Personal life == | === Drug use ===
http://umbel.org/umbel/rc/Magazine,http://dbpedia.org/resource/Cannabis_culture,stoner,161,195,0.999999943097693,4.113908624775907e-08,0,60,== Personal life == | === Drug use ===
