types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Sleight_of_hand,prestidigitation,387,42,0.9999999999999716,0.0,0,8,== Biography == | === Artistic background ===
http://dbpedia.org/ontology/Software,http://dbpedia.org/resource/Sleight_of_hand,prestidigitation,387,42,0.9999999999999716,0.0,0,8,== Biography == | === Artistic background ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Sleight_of_hand,prestidigitation,387,42,0.9999999999999716,0.0,0,8,== Biography == | === Artistic background ===
