types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/3000_metres_steeplechase,steeplechaser,1309,33,0.9935743478134744,0.0045281966592525,2,3,== Biography == | === Early life ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/3000_metres_steeplechase,steeplechaser,1309,33,0.9935743478134744,0.0045281966592525,2,3,== Biography == | === Early life ===
http://dbpedia.org/class/yago/Event100029378,http://dbpedia.org/resource/3000_metres_steeplechase,steeplechaser,1309,33,0.9935743478134744,0.0045281966592525,2,3,== Biography == | === Early life ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/3000_metres_steeplechase,steeplechaser,1309,33,0.9935743478134744,0.0045281966592525,2,3,== Biography == | === Early life ===
http://dbpedia.org/class/yago/WikicatEventsInAthletics(trackAndField),http://dbpedia.org/resource/3000_metres_steeplechase,steeplechaser,1309,33,0.9935743478134744,0.0045281966592525,2,3,== Biography == | === Early life ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/3000_metres_steeplechase,steeplechaser,1309,33,0.9935743478134744,0.0045281966592525,2,3,== Biography == | === Early life ===
