types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Special_education,SEND,7196,21,0.9954477606231816,0.0045730159827578,4,48,== Discography == | === Albums ===
http://dbpedia.org/ontology/Company,http://dbpedia.org/resource/Special_education,SEND,7196,21,0.9954477606231816,0.0045730159827578,4,48,== Discography == | === Albums ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Special_education,SEND,7196,21,0.9954477606231816,0.0045730159827578,4,48,== Discography == | === Albums ===
