types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Artillery,bombardier,15328,89,0.9991661390064108,0.0007136170580017867,5,3,== Biography == | === Early years ===
http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/resource/Artillery,bombardier,15328,89,0.9991661390064108,0.0007136170580017867,5,3,== Biography == | === Early years ===
http://dbpedia.org/ontology/Weapon,http://dbpedia.org/resource/Artillery,bombardier,15328,89,0.9991661390064108,0.0007136170580017867,5,3,== Biography == | === Early years ===
