types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatAmericanStylesOfMusic,http://dbpedia.org/resource/Vocal_harmony,Harmony vocals,614,55,0.5464626864293023,0.8299511107230613,0,30,== Discography == | === Other contributions ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Vocal_harmony,Harmony vocals,614,55,0.5464626864293023,0.8299511107230613,0,30,== Discography == | === Other contributions ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Vocal_harmony,Harmony vocals,614,55,0.5464626864293023,0.8299511107230613,0,30,== Discography == | === Other contributions ===
http://dbpedia.org/class/yago/Attribute100024264,http://dbpedia.org/resource/Vocal_harmony,Harmony vocals,614,55,0.5464626864293023,0.8299511107230613,0,30,== Discography == | === Other contributions ===
http://dbpedia.org/class/yago/Manner104928903,http://dbpedia.org/resource/Vocal_harmony,Harmony vocals,614,55,0.5464626864293023,0.8299511107230613,0,30,== Discography == | === Other contributions ===
http://dbpedia.org/class/yago/Property104916342,http://dbpedia.org/resource/Vocal_harmony,Harmony vocals,614,55,0.5464626864293023,0.8299511107230613,0,30,== Discography == | === Other contributions ===
