types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/resource/Horse_length,20 L,6966,52,0.9999999999999716,0.0,0,90,== Gear == | === Cords ===
http://dbpedia.org/class/yago/WikicatUnitsOfLength,http://dbpedia.org/resource/Horse_length,20 L,6966,52,0.9999999999999716,0.0,0,90,== Gear == | === Cords ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Horse_length,20 L,6966,52,0.9999999999999716,0.0,0,90,== Gear == | === Cords ===
http://dbpedia.org/class/yago/DefiniteQuantity113576101,http://dbpedia.org/resource/Horse_length,20 L,6966,52,0.9999999999999716,0.0,0,90,== Gear == | === Cords ===
http://dbpedia.org/class/yago/Measure100033615,http://dbpedia.org/resource/Horse_length,20 L,6966,52,0.9999999999999716,0.0,0,90,== Gear == | === Cords ===
http://dbpedia.org/class/yago/UnitOfMeasurement113583724,http://dbpedia.org/resource/Horse_length,20 L,6966,52,0.9999999999999716,0.0,0,90,== Gear == | === Cords ===
