s,label,image,birthdate,deathdate,wikidataId,abstract
http://dbpedia.org/resource/Ian_Tyson,Ian Tyson,http://commons.wikimedia.org/wiki/Special:FilePath/Ian_Tyson_(4396806840).jpg?width=300,1933-09-25,,http://www.wikidata.org/entity/Q1655654,"Ian Dawson Tyson CM AOE (born September 25, 1933) is a Canadian singer-songwriter who wrote a significant number of modern folk songs, including “Four Strong Winds"" and ""Someday Soon"", performed with partner Sylvia Tyson as the duo Ian & Sylvia."
http://dbpedia.org/resource/Bruce_Cockburn,Bruce Cockburn,http://commons.wikimedia.org/wiki/Special:FilePath/Bruce_Cockburn_2007.jpg?width=300,1945-05-27,,http://www.wikidata.org/entity/Q773830,"Bruce Douglas Cockburn OC (/ˈkoʊbərn/ KOH-bərn; born May 27, 1945) is a Canadian singer-songwriter and guitarist. His song styles range from folk to jazz-influenced rock and his lyrics cover a broad range of topics including human rights, environmental issues, politics, and Christianity. Cockburn has written more than 350 songs on 34 albums over a career spanning 50 years, of which 22 have received a Canadian gold or platinum certification as of 2018, and he has sold over one million albums in Canada alone. In 2014, Cockburn released his memoirs, Rumours of Glory. In 2016, his album Christmas was certified 6 times platinum in Canada for sales of over 600,000."
