s,label,image,birthdate,deathdate,wikidataId,abstract
http://dbpedia.org/resource/Alexander_Moyzes,Alexander Moyzes,http://commons.wikimedia.org/wiki/Special:FilePath/Alexander_Moyzes.jpg?width=300,1906-09-04,1984-11-20,http://www.wikidata.org/entity/Q1029499,Alexander Moyzes (4 September 1906 – 20 November 1984) was a Slovak neoromantic composer.
http://dbpedia.org/resource/B-flat_major,B-flat major,http://commons.wikimedia.org/wiki/Special:FilePath/B-flat-major_g-minor.svg?width=300,,,http://www.wikidata.org/entity/Q795134,"B-flat major is a major scale based on B♭, with pitches B♭, C, D, E♭, F, G, and A. Its key signature has two flats. Its relative minor is G minor and its parallel minor is B-flat minor. The B-flat major scale is: Audio playback is not supported in your browser. You can . Many transposing instruments are pitched in B-flat major, including the clarinet, trumpet, tenor saxophone, and soprano saxophone. As a result, B-flat major is one of the most popular keys for concert band compositions."
http://dbpedia.org/resource/Vítězslav_Novák,Vítězslav Novák,http://commons.wikimedia.org/wiki/Special:FilePath/Vítězslav_Novák.jpg?width=300,1870-12-05,1949-07-18,http://www.wikidata.org/entity/Q347611,"Vítězslav Augustín Rudolf Novák (5 December 1870 – 18 July 1949) was a Czech composer and academic teacher at the Prague Conservatory. Stylistically, he was part of the neo-romantic tradition, and his music is considered an important example of Czech modernism. He worked towards a strong Czech identity in culture after the country became independent in 1918. His compositions include operas and orchestral works."
