s,label,image,birthdate,deathdate,wikidataId,abstract
http://dbpedia.org/resource/Harold_Loeffelmacher,Harold Loeffelmacher,http://commons.wikimedia.org/wiki/Special:FilePath/harold_alone.jpg?width=300,1905-03-14,1987-01-30,http://www.wikidata.org/entity/Q5661538,"Harold Loeffelmacher (March 14, 1905 – January 30, 1987) was an American musician and bandleader best known for forming the polka band known as the Six Fat Dutchmen. The band, based in New Ulm, Minnesota, traveled extensively and played as many as 335 dates per year, mostly in the Midwestern United States. Over a span of 14 years the Six Fat Dutchmen recorded 800 polkas, waltzes and schottisches on the RCA Victor label, and for ten years they were signed by Dot Records. Loeffelmacher was inducted into the International Polka Association's Hall of Fame in 1975."
http://dbpedia.org/resource/Lawrence_Welk,Lawrence Welk,http://commons.wikimedia.org/wiki/Special:FilePath/Lawrence_welk_norma_zimmer_1961.jpg?width=300,1903-03-11,1992-05-17,http://www.wikidata.org/entity/Q676226,"Lawrence Welk (March 11, 1903 – May 17, 1992) was an American accordionist, bandleader, and television impresario, who hosted the television program The Lawrence Welk Show from 1951 to 1982. His style came to be known to his large audience of radio, television, and live-performance fans (and critics) as ""champagne music""."
