s,label,image,birthdate,deathdate,wikidataId,abstract
http://dbpedia.org/resource/Madurai_Mani_Iyer,Madurai Mani Iyer,http://commons.wikimedia.org/wiki/Special:FilePath/Madurai_Mani_Iyer_1948.jpg?width=300,1912-10-25,1968-06-08,http://www.wikidata.org/entity/Q6728813,"Madurai Mani Iyer (Tamil: மதுரை மணி ஐயர்) (25 October 1912 – 8 June 1968) was an Indian Carnatic music singer, who was famous for his unique style. He was one of the most highly celebrated carnatic vocalists during the first half of the 20th century. He was renowned for his adept skills at singing kalpana swarams, neraval, and raga alapana. His music continues to be highly regarded today."
http://dbpedia.org/resource/Ramakrishnananda,Ramakrishnananda,http://commons.wikimedia.org/wiki/Special:FilePath/Swami_Ramakrishnananda_at_Madras.jpg?width=300,1863-07-13,1911-08-21,http://www.wikidata.org/entity/Q7653225,"Ramakrishnananda (13 July 1863 – 21 August 1911) was one of the direct disciples of Ramakrishna Paramahamsa. Known for his ""Gurubhakti"" [Service to the Guru], he served the Baranagore Math for 12 years without missing a single day."
http://dbpedia.org/resource/Perarasu,Perarasu,,1967-01-08,,http://www.wikidata.org/entity/Q7166943,"Perarasu (born 8 January 1967) is an Indian film director who works primarily in Tamil film industry. As a director, he is best known for his commercial Tamil movies with actors Vijay and Bharath Srinivasan. He has also been credited as an actor, music director, singer and lyricist in some of his ventures."
http://dbpedia.org/resource/Subramania_Bharati,Subramania Bharati,http://commons.wikimedia.org/wiki/Special:FilePath/Subramanya_Bharathi_1960_stamp_of_India.jpg?width=300,1882-12-11,1921-09-11,http://www.wikidata.org/entity/Q256286,"C. Subramania Bharathi (IPA: /ˌsuˈbrəˌmənˈjʌ ˈbɑːˌrʌθi/; born C. Subramaniyan 11 December 1882 – 11 September 1921) was a Tamil writer, poet, journalist, Indian independence activist, social reformer and polyglot. He was bestowed the title ""Bharathi"" for his excellence in poetry. He was a pioneer of modern Tamil poetry and is considered one of the greatest Tamil literary figures of all time. He is popularly known by his mononymous title ""Bharathi/ Bharathiyaar,"" and also by the other title ""Mahakavi Bharathi"" (""the great poet Bharathi""). His numerous works included fiery songs kindling patriotism during the Indian Independence movement. He fought for the emancipation of women, against child marriage, vehemently opposed the caste system, and stood for reforming society and religion. He was also in solidarity with Dalits and Muslims. Born in Ettayapuram of Tirunelveli district (present-day Thoothukudi) in 1882, Bharathi had his early education in Tirunelveli and Varanasi and worked as a journalist with many newspapers, including The Hindu, Bala Bharata, Vijaya, Chakravarthini, the Swadesamitran and India. In 1908, an arrest warrant was issued against Bharathi by the government of British India caused him to move to Pondicherry where he lived until 1918. His influence on Tamil literature is phenomenal, although it is said that he was proficient in around 32, including 3 non-Indian foreign languages. His favorite language was Tamil. He was prolific in his output. He covered political, social and spiritual themes. The songs and poems composed by Bharathi are very often used in Tamil cinema and have become staples in the literary and musical repertoire of Tamil artistes throughout the world. He paved the way for modern blank verse. He wrote many books and poems on how Tamil is beautiful in nature."
http://dbpedia.org/resource/Sangeetha_Krish,Sangeetha Krish,,1978-10-21,,http://www.wikidata.org/entity/Q16148581,"Sangeetha (born 21 October 1978) is an Indian actress, dancer, and television presenter who predominantly appears in Tamil, Telugu and Malayalam films. She is known as Rasika in Malayalam movie industry. Making her acting debut in the mid-1990s, Sangeetha is best known for her performances in the films Khadgam (2002), Pithamagan (2003), Uyir (2006), Dhanam (2008) and Sarileru Neekevvaru (2020)."
