s,label,image,birthdate,deathdate,wikidataId,abstract
http://dbpedia.org/resource/Glyn_Johns,Glyn Johns,,1942-02-15,,http://www.wikidata.org/entity/Q956126,"Glyn Thomas Johns (born 15 February 1942) is an English musician, recording engineer and record producer."
http://dbpedia.org/resource/Edgar_Winter,Edgar Winter,http://commons.wikimedia.org/wiki/Special:FilePath/Edgar_Winter_2011_(cropped).jpg?width=300,1946-12-28,,http://www.wikidata.org/entity/Q559349,"Edgar Holland Winter (born December 28, 1946) is an American musician. He is a multi-instrumentalist, playing keyboards, guitar, saxophone, and percussion, as well as singing. His success peaked in the 1970s with his band the Edgar Winter Group and their popular songs ""Frankenstein"" and ""Free Ride"". He is the brother of late blues singer and guitarist Johnny Winter."
http://dbpedia.org/resource/Bob_Seger,Bob Seger,http://commons.wikimedia.org/wiki/Special:FilePath/Bob_Seger_2013.jpg?width=300,1945-05-06,,http://www.wikidata.org/entity/Q364131,"Robert Clark Seger (/ˈsiːɡər/ SEE-gər; born May 6, 1945) is an American singer, songwriter, and musician. As a locally successful Detroit-area artist, he performed and recorded as Bob Seger and the Last Heard and The Bob Seger System throughout the 1960s, breaking through with his first album, Ramblin' Gamblin' Man (which contained his first national hit of the same name) in 1968. By the early 1970s, he had dropped the 'System' from his recordings and continued to strive for broader success with various other bands. In 1973, he put together the Silver Bullet Band, with a group of Detroit-area musicians, with whom he became most successful on the national level with the album Live Bullet (1976), recorded live with the Silver Bullet Band in 1975 at Cobo Hall in Detroit, Michigan. In 1976, he achieved a national breakout with the studio album Night Moves. On his studio albums, he also worked extensively with the Alabama-based Muscle Shoals Rhythm Section, which appeared on several of Seger's best-selling singles and albums. A roots rocker with a classic raspy, powerful voice, Seger wrote and recorded songs that dealt with love, women, and blue-collar themes, and is one of the best-known examples of a heartland rock artist. He has recorded many hits, including ""Night Moves"", ""Turn the Page"", ""Mainstreet"", ""Still the Same"", ""Hollywood Nights"", ""Against the Wind"", ""You'll Accomp'ny Me"", ""Shame on the Moon"", ""Roll Me Away"", ""Like a Rock"", and ""Shakedown"", the last of which was written for the 1987 film Beverly Hills Cop II and topped the Billboard Hot 100 chart. He also co-wrote the Eagles' number-one hit ""Heartache Tonight"", and his recording of ""Old Time Rock and Roll"" was named one of the Songs of the Century in 2001. With a career spanning six decades, Seger has sold more than 75 million records worldwide, making him one of the world's best-selling artists of all time. Seger was inducted into the Rock and Roll Hall of Fame in 2004 and the Songwriters Hall of Fame in 2012. Seger was named Billboard's 2015 Legend of Live honoree at the 12th annual Billboard Touring Conference & Awards, held November 18–19 at the Roosevelt Hotel in New York. He announced his farewell tour in September 2018."
http://dbpedia.org/resource/J._M._W._Turner,J. M. W. Turner,http://commons.wikimedia.org/wiki/Special:FilePath/Joseph_Mallord_William_Turner_Self_Portrait_1799.jpg?width=300,1775-04-23,1851-12-19,http://www.wikidata.org/entity/Q159758,"Joseph Mallord William Turner RA (23 April 1775 – 19 December 1851), known in his time as William Turner, was an English Romantic painter, printmaker and watercolourist. He is known for his expressive colouring, imaginative landscapes and turbulent, often violent marine paintings. He left behind more than 550 oil paintings, 2,000 watercolours, and 30,000 works on paper. He was championed by the leading English art critic John Ruskin from 1840, and is today regarded as having elevated landscape painting to an eminence rivalling history painting. Turner was born in Maiden Lane, Covent Garden, London, to a modest lower-middle-class family. He lived in London all his life, retaining his Cockney accent and assiduously avoiding the trappings of success and fame. A child prodigy, Turner studied at the Royal Academy of Arts from 1789, enrolling when he was 14, and exhibited his first work there at 15. During this period, he also served as an architectural draftsman. He earned a steady income from commissions and sales, which due to his troubled, contrary nature, were often begrudgingly accepted. He opened his own gallery in 1804 and became professor of perspective at the academy in 1807, where he lectured until 1828. He travelled around Europe from 1802, typically returning with voluminous sketchbooks. Intensely private, eccentric and reclusive, Turner was a controversial figure throughout his career. He did not marry, but fathered two daughters, Evelina (1801–1874) and Georgiana (1811–1843), by his housekeeper Sarah Danby. He became more pessimistic and morose as he got older, especially after the death of his father, when his outlook deteriorated, his gallery fell into disrepair and neglect, and his art intensified. In 1841, Turner rowed a boat into the Thames so he could not be counted as present at any property in that year's census. He lived in squalor and poor health from 1845, and died in London in 1851 aged 76. Turner is buried in St Paul's Cathedral, London."
http://dbpedia.org/resource/Jay_R._Ferguson,Jay R. Ferguson,http://commons.wikimedia.org/wiki/Special:FilePath/Jay_R._Ferguson_1992_Emmys.jpg?width=300,1974-07-25,,http://www.wikidata.org/entity/Q714380,"Jay R. Ferguson (born July 25, 1974) is an American actor, known as Taylor Newton in Evening Shade (1990-1994), Stan Rizzo in Mad Men (2010–2015), and Ben Olinsky in The Conners (2018–present)."
http://dbpedia.org/resource/Johnny_Winter,Johnny Winter,http://commons.wikimedia.org/wiki/Special:FilePath/Johnny_Winter1990.jpg?width=300,1944-02-23,2014-07-16,http://www.wikidata.org/entity/Q332635,"John Dawson Winter III (February 23, 1944 – July 16, 2014) was an American singer and guitarist. Winter was known for his high-energy blues rock albums and live performances in the late 1960s and 1970s. He also produced three Grammy Award-winning albums for blues singer and guitarist Muddy Waters. After his time with Waters, Winter recorded several Grammy-nominated blues albums. In 1988, he was inducted into the Blues Foundation Hall of Fame and in 2003, he was ranked 63rd in Rolling Stone magazine's list of the ""100 Greatest Guitarists of All Time""."
http://dbpedia.org/resource/Rick_Derringer,Rick Derringer,http://commons.wikimedia.org/wiki/Special:FilePath/Rick_Derringer_20110624.jpg?width=300,1947-08-05,,http://www.wikidata.org/entity/Q2142941,"Rick Derringer (born Richard Dean Zehringer; August 5, 1947) is an American guitarist, vocalist, producer and songwriter. He came to prominence in the 1960s as founding member of his band, the McCoys. Their debut single, ""Hang on Sloopy"", was a number-one hit in 1965 and became a classic of the garage rock era. The McCoys then had seven songs that charted in the top 100, including versions of ""Fever"" and ""Come on Let’s Go"". In 1974, Derringer reached the US top 30 with his own song, ""Rock and Roll, Hoochie Koo"". He also worked extensively with the brothers Edgar and Johnny Winter, playing lead and backing guitar in their bands and producing all of their gold and platinum recordings, including Edgar Winter's hits ""Frankenstein"" and ""Free Ride"" (both 1973). He has additionally worked with Steely Dan, Cyndi Lauper and ""Weird Al"" Yankovic, producing Yankovic's Grammy Award-winning songs ""Eat It"" (1984) and ""Fat"" (1988). Derringer also produced the World Wrestling Federation's album The Wrestling Album (1985) and its follow-up Piledriver: The Wrestling Album II (1987). The albums included the entrance song for Hulk Hogan, ""Real American"", and the Demolition tag team, ""Demolition"". Derringer also produced three songs from the soundtrack of the 1984 Tom Hanks movie Bachelor Party."
http://dbpedia.org/resource/Carlos_Santana,Carlos Santana,http://commons.wikimedia.org/wiki/Special:FilePath/Santana_Acer_Arena_(5558151833)_(cropped).jpg?width=300,1947-07-20,,http://www.wikidata.org/entity/Q819016,"Carlos Humberto Santana Barragán (Spanish: [.karlos sanˈtana]; born July 20, 1947) is an American guitarist who rose to fame in the late 1960s and early 1970s with his band Santana, which pioneered a fusion of Rock and roll and Latin American jazz. Its sound featured his melodic, blues-based lines set against Latin American and African rhythms played on percussion instruments not generally heard in rock, such as timbales and congas. He experienced a resurgence of popularity and critical acclaim in the late 1990s. In 2015, Rolling Stone magazine listed him at No. 20 on their list of the 100 greatest guitarists. He has won 10 Grammy Awards and three Latin Grammy Awards, and was inducted along with his namesake band into the Rock and Roll Hall of Fame in 1998."
http://dbpedia.org/resource/LeBron_James,LeBron James,http://commons.wikimedia.org/wiki/Special:FilePath/LeBron_James_-_51959723161_(cropped).jpg?width=300,1984-12-30,,http://www.wikidata.org/entity/Q36159,"LeBron Raymone James Sr. (/ləˈbrɒn/; born December 30, 1984) is an American professional basketball player for the Los Angeles Lakers of the National Basketball Association (NBA). Nicknamed ""King James"", he is widely considered one of the greatest players ever and is often compared to Michael Jordan in debates over the greatest basketball player of all time. James has won four NBA championships, four NBA MVP awards, four NBA Finals MVP awards, three All-Star MVP awards, and two Olympic gold medals. James has scored the most points in the playoffs, the most career points (playoffs and regular seasons combined), and the second most regular seasons points, and has the seventh most career assists. He has been selected an NBA All-Star 18 times, to the All-NBA Team a record 18 times, and to the NBA All-Defensive First Team five times. He has competed in 10 NBA Finals, the third most all time, including eight consecutively between 2011 and 2018 (first four with Miami, second four with Cleveland). In 2021, James was selected to the NBA 75th Anniversary Team, and in 2022 became the first and only player in NBA history to accumulate over 10,000 career points, rebounds, and assists. James played basketball for St. Vincent–St. Mary High School in his hometown of Akron, Ohio, and was heavily touted by the national media as a future NBA superstar. A prep-to-pro, he was selected by the Cleveland Cavaliers with the first overall pick in the 2003 NBA draft. Named the 2004 NBA Rookie of the Year, he soon established himself as one of the league's premier players, winning the NBA MVP award in 2009 and 2010. After failing to win a championship with Cleveland, James left in 2010 as a free agent to join the Miami Heat; this was announced in the television special The Decision and is among the most controversial free-agent decisions in sports history. James won his first two NBA championships while playing for the Heat in 2012 and 2013; in both of these years, he also earned the league's MVP and Finals MVP awards. After his fourth season with the Heat in 2014, James opted out of his contract to re-sign with the Cavaliers. In 2016, he led the Cavaliers to victory over the Golden State Warriors in the Finals by coming back from a 3–1 deficit, delivering the team's first championship and ending the Cleveland sports curse. In 2018, James exercised his contract option to leave the Cavaliers and signed with the Lakers, where he won the 2020 NBA championship and his fourth Finals MVP. James is also the first player in NBA history to accumulate $1 billion in earnings as an active player. Off the court, James has accumulated more wealth and fame from numerous endorsement contracts. He has been featured in books, documentaries (including winning two Sports Emmy Awards as an executive producer), and television commercials. He has won 19 ESPY Awards, hosted Saturday Night Live, and starred in the sports film Space Jam: A New Legacy (2021). James has been a part-owner of Liverpool F.C. since 2011 and leads the LeBron James Family Foundation, which has opened an elementary school, housing complex, retail plaza/community center, and medical center in Akron."
http://dbpedia.org/resource/Keyboard_instrument,Keyboard instrument,http://commons.wikimedia.org/wiki/Special:FilePath/D274.jpg?width=300,,,http://www.wikidata.org/entity/Q52954,"A keyboard instrument is a musical instrument played using a keyboard, a row of levers which are pressed by the fingers. The most common of these are the piano, organ, and various electronic keyboards, including synthesizers and digital pianos. Other keyboard instruments include celestas, which are struck idiophones operated by a keyboard, and carillons, which are usually housed in bell towers or belfries of churches or municipal buildings. Today, the term keyboard often refers to keyboard-style synthesizers. Under the fingers of a sensitive performer, the keyboard may also be used to control dynamics, phrasing, shading, articulation, and other elements of expression—depending on the design and inherent capabilities of the instrument. Another important use of the word keyboard is in historical musicology, where it means an instrument whose identity cannot be firmly established. Particularly in the 18th century, the harpsichord, the clavichord, and the early piano competed, and the same piece might be played on more than one. Hence, in a phrase such as ""Mozart excelled as a keyboard player,"" the word keyboard is typically all-inclusive. The term keyboard classifies instruments based on how the performer plays the instrument, and not on how the sound is produced. Categories of keyboard instruments include the following families (of which this is only a partial list): 
* aerophones (pipe organ, harmonium, accordion); 
* idiophones (celesta, carillon); 
* chordophones: 
* plucked string instruments (harpsichord, spinet); 
* bowed string instruments (hurdy-gurdy, bowed clavier); 
* struck string instruments (clavichord, piano); 
* electrophones (electric and electronic organs, synthesizers, mellotron)."
http://dbpedia.org/resource/Purple_martin,Purple martin,http://commons.wikimedia.org/wiki/Special:FilePath/PurpleMartin_cajay.jpg?width=300,,,http://www.wikidata.org/entity/Q1062485,"The purple martin (Progne subis) is a passerine bird in the swallow family Hirundinidae. It is the largest swallow in North America. Despite its name, the purple martin is not truly purple. The dark blackish-blue feathers have an iridescent sheen caused by the refraction of incident light giving them a bright blue to navy blue or deep purple appearance. In some light they may even appear green in color. Being migratory, their breeding range extends from central Alberta down through the eastern United States. Subspecies breed in Baja California, Arizona, and New Mexico. Most make a brief stopover in the Yucatán Peninsula or Cuba during pre-breeding migration to North America and during post-breeding migration before reaching their overwintering site in South America. They are known for their speed, agility, and their characteristic mix of rapid flapping and gliding flight pattern. When approaching their nesting site, they will dive from the sky at great speeds with their wings tucked, just like the peregrine falcon does when hunting smaller birds."
http://dbpedia.org/resource/B.B._King,B.B. King,http://commons.wikimedia.org/wiki/Special:FilePath/B.B._King_07_(cropped).jpg?width=300,1925-09-16,2015-05-14,http://www.wikidata.org/entity/Q188969,"Riley B. King (September 16, 1925 – May 14, 2015), known professionally as B.B. King, was an American blues singer-songwriter, guitarist, and record producer. He introduced a sophisticated style of soloing based on fluid string bending, shimmering vibrato and staccato picking that influenced many later blues electric guitar players. AllMusic recognized King as ""the single most important electric guitarist of the last half of the 20th century"". King was inducted into the Rock and Roll Hall of Fame in 1987, and is one of the most influential blues musicians of all time, earning the nickname ""The King of the Blues"", and is considered one of the ""Three Kings of the Blues Guitar"" (along with Albert King and Freddie King, none of whom are related). King performed tirelessly throughout his musical career, appearing on average at more than 200 concerts per year into his 70s. In 1956 alone, he appeared at 342 shows. King was born on a cotton plantation of Berclair near the city of Itta Bena, Mississippi, and later worked at a cotton gin in Indianola, Mississippi. He was attracted to music and the guitar in church, and he began his career in juke joints and local radio. He later lived in Memphis and Chicago; then, as his fame grew, toured the world extensively. King died at the age of 89 in Las Vegas on May 14, 2015."
